"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-10","0.00","79","63"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-11","0.00","72","48"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-12","0.00","59","36"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-13","0.00","68","41"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-14","0.00","71","43"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-15","0.00","75","47"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-16","0.00","77","55"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-17","0.46","77","55"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-18","1.20","67","59"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-19","0.00","72","60"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-20","0.00","70","45"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-21","0.00","69","55"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-22","0.75","72","57"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-23","0.00","69","43"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-24","0.00","53","31"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-25","0.00","50","36"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-26","0.00","63","38"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-27","0.55","55","44"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-28","0.20","66","52"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-29","0.00","74","57"
"USC00310674","BELHAVEN 1 SE, NC US","1994-11-30","0.00","59","44"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-01","0.00","55","36"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-02","0.00","59","33"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-03","0.00","63","38"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-04","0.00","70","44"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-05","0.00","71","56"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-06","0.00","73","55"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-07","0.00","73","53"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-08","0.00","77","47"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-09","0.00","53","34"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-10","0.00","61","39"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-11","0.45","67","46"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-12","0.30","46","31"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-13","0.00","46","31"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-14","0.06","55","31"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-15","0.10","57","45"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-16","0.03","46","40"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-17","0.00","54","42"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-18","0.00","58","45"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-19","0.00","57","38"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-20","0.00","52","28"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-21","0.00","53","30"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-22","0.05","64","41"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-23","0.10","66","53"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-24","0.02","56","45"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-25","0.00","57","46"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-26","0.00","58","39"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-27","0.00","56","38"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-28","0.00","60","37"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-29","0.00","67","40"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-30","0.00","55","38"
"USC00310674","BELHAVEN 1 SE, NC US","1994-12-31","0.00","47","34"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-01","0.00","61","42"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-02","0.00","63","47"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-03","0.00","51","26"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-04","0.00","46","28"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-05","0.00","48","21"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-06","0.00","32","17"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-07","1.20","62","48"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-08","0.00","68","39"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-09","0.00","45","32"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-10","0.00","52","32"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-11","0.00","56","34"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-12","0.00","44","39"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-13","0.00","70","45"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-14","0.04","64","46"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-15","0.99","67","57"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-16","0.60","62","54"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-17","0.50","62","41"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-18","0.16","55","41"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-19","0.00","52","45"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-20","0.56","57","42"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-21","0.00","51","37"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-22","0.00","54","31"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-23","0.00","42","31"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-24","0.06","42","28"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-25","0.00","47","30"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-26","0.08","47","26"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-27","0.06","48","29"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-28","0.00","46","35"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-29","0.00","43","37"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-30","0.00","44","32"
"USC00310674","BELHAVEN 1 SE, NC US","1995-01-31","0.00","46","32"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-01","0.15","52","33"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-02","0.00","48","36"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-03","0.60","61","37"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-04","0.00","57","37"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-05","0.00","54","28"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-06","0.00","38","15"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-07","0.00","32","17"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-08","0.20","41","18"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-09","0.00","34","17"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-10","0.00","40","17"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-11","0.00","42","36"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-12","0.00","46","23"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-13","0.00","42","27"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-14","0.96","43","33"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-15","2.05","61","31"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-16","0.39","58","41"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-17","0.39","58","39"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-18","0.51","46","40"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-19","0.00","55","42"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-20","0.00","59","47"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-21","0.00","58","45"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-22","0.00","59","32"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-23","0.00","51","38"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-24","0.00","66","44"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-25","0.00","53","28"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-26","0.00","49","30"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-27","0.00","70","38"
"USC00310674","BELHAVEN 1 SE, NC US","1995-02-28","0.00","68","42"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-01","0.70","67","50"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-02","0.27","50","39"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-03","0.00","49","32"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-04","0.10","53","35"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-05","0.00","48","40"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-06","0.45","58","40"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-07","0.00","63","46"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-08","0.00","66","52"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-09","0.59","67","36"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-10","0.00","48","27"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-11","0.00","48","28"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-12","0.00","57","36"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-13","0.00","67","38"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-14","0.00","71","42"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-15","0.00","75","42"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-16","0.00","70","45"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-17","0.00","79","45"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-18","0.00","77","47"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-19","0.00","58","38"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-20","0.00","64","39"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-21","0.07","70","50"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-22","0.00","75","51"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-23","0.00","81","45"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-24","0.00","54","40"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-25","0.00","60","36"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-26","0.00","60","39"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-27","0.00","68","51"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-28","0.06","64","48"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-29","0.00","69","39"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-30","0.00","63","44"
"USC00310674","BELHAVEN 1 SE, NC US","1995-03-31","0.00","71","44"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-01","0.00","59","45"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-02","0.07","61","40"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-03","0.00","64","36"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-04","0.00","65","39"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-05","0.00","79","41"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-06","0.00","55","41"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-07","0.00","60","43"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-08","0.00","76","45"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-09","0.00","83","56"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-10","0.00","79","59"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-11","0.00","70","48"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-12","0.00","74","50"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-13","0.38","75","60"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-14","0.00","80","44"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-15","0.00","68","41"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-16","0.00","68","44"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-17","0.00","77","55"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-18","0.00","76","53"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-19","0.00","76","57"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-20","0.00","90","57"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-21","0.00","84","62"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-22","0.00","88","65"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-23","0.00","90","50"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-24","0.45","58","46"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-25","0.00","68","46"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-26","0.00","72","48"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-27","0.00","70","50"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-28","0.00","74","56"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-29","0.00","80","51"
"USC00310674","BELHAVEN 1 SE, NC US","1995-04-30","0.00","74","53"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-01","0.70","77","53"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-02","1.10","64","52"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-03","0.00","70","46"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-04","0.00","70","45"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-05","0.00","72","45"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-06","0.00","79","52"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-07","0.00","79","50"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-08","0.00","79","50"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-09","0.00","75","45"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-10","0.51","73","54"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-11","0.00","78","66"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-12","0.67","88","65"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-13","0.00","79","56"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-14","0.58","77","60"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-15","0.00","78","61"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-16","0.00","82","58"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-17","0.00","79","61"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-18","0.00","81","72"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-19","0.00","92","74"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-20","0.24","82","54"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-21","0.00","79","56"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-22","0.00","81","57"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-23","0.00","82","55"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-24","0.00","83","59"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-25","0.00","80","63"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-26","0.00","83","64"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-27","0.00","85","64"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-28","0.25","69","60"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-29","0.00","72","67"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-30","0.00","83","71"
"USC00310674","BELHAVEN 1 SE, NC US","1995-05-31","0.00","86","58"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-01","0.00","78","58"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-02","0.00","82","65"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-03","0.10","83","71"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-04","0.27","76","68"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-05","0.80","88","65"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-06","6.02","78","68"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-07","1.45","78","68"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-08","0.00","80","70"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-09","0.00","93","73"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-10","0.00","89","66"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-11","0.00","89","69"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-12","0.00","84","69"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-13","1.00","85","64"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-14","0.05","68","58"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-15","0.00","81","63"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-16","0.09","85","60"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-17","0.00","81","61"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-18","0.00","81","64"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-19","0.05","81","68"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-20","0.10","84","69"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-21","0.20","83","69"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-22","0.06","79","70"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-23","0.00","77","68"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-24","0.00","86","68"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-25","1.25","86","67"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-26","0.90","87","69"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-27","0.10","88","72"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-28","0.15","85","72"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-29","0.10","85","70"
"USC00310674","BELHAVEN 1 SE, NC US","1995-06-30","0.00","82","68"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-01","0.00","87","71"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-02","0.00","88","71"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-03","0.00","86","70"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-04","0.40","86","71"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-05","0.20","86","72"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-06","0.16","86","69"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-07","0.00","87","69"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-08","0.00","88","73"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-09","0.00","84","73"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-10","0.07","91","68"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-11","2.01","85","66"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-12","2.05","86","69"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-13","0.00","88","70"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-14","0.00","88","71"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-15","0.00","76","72"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-16","0.00","94","76"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-17","0.00","91","77"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-18","0.00","89","77"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-19","0.20","91","74"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-20","0.00","90","75"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-21","0.00","91","77"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-22","0.00","92","73"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-23","0.00","90","74"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-24","0.00","94","77"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-25","0.00","96","76"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-26","0.45","90","74"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-27","0.00","90","78"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-28","0.00","89","76"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-29","0.00","89","75"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-30","0.00","90","76"
"USC00310674","BELHAVEN 1 SE, NC US","1995-07-31","2.01","93","73"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-01","0.00","93","73"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-02","0.04","93","76"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-03","0.00","89","73"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-04","0.00","91","77"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-05","0.00","91","76"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-06","0.00","93","77"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-07","0.39","93","72"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-08","0.00","81","67"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-09","0.00","82","69"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-10","0.00","81","72"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-11","0.00","83","70"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-12","0.42","82","68"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-13","0.00","93","72"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-14","0.20","95","74"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-15","0.00","89","70"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-16","0.00","88","73"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-17","0.00","92","75"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-18","0.00","93","74"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-19","0.00","93","62"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-20","0.00","84","60"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-21","0.00","62","60"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-22","0.00","86","66"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-23","0.00","88","70"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-24","0.17","88","69"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-25","0.05","88","71"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-26","0.10","93","70"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-27","0.90","93","70"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-28","6.00","80","72"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-29","0.04","81","68"
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-30","0.00",,
"USC00310674","BELHAVEN 1 SE, NC US","1995-08-31","0.00",,
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-01","0.00","85","69"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-02","0.00","87","66"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-03","0.00","84","59"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-04","0.00","82","58"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-05","0.00","83","58"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-06","0.00","84","59"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-07","0.00","83","59"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-08","0.80","77","68"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-09","0.00","80","68"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-10","0.00","85","67"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-11","0.00","82","63"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-12","0.00","77","61"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-13","0.00","83","63"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-14","0.00","84","67"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-15","0.00","88","71"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-16","0.00","83","70"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-17","0.33","79","62"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-18","0.00","79","63"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-19","0.00","79","63"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-20","0.00","82","63"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-21","0.00","84","67"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-22","0.00","84","57"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-23","0.60","66","54"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-24","0.00","73","60"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-25","0.00","81","61"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-26","0.00","74","64"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-27","0.00","78","57"
"USC00310674","BELHAVEN 1 SE, NC US","1995-09-28","0.42","76","54"
